-3.247657150897858419e-02,-1.960003926307329059e-01,-1.015866573439808823e-01,-1.426544357443935984e-01,-1.495654012397458210e-01,-1.809913017677736435e-01,-1.229371160369909510e-01,-1.331879390534366769e-01,-1.372160226305093045e-01,-2.484519022204234318e-01,-2.242605911875174551e-01,6.425060555696684647e-03,-8.341970345901654482e-02,-1.724083993880005938e-01,-2.689955941839929435e-02,-4.365150847654758470e-02,3.433672076254877439e-03,-4.067794408907355469e-02,-1.056497807383792453e-01,-1.276785989664596943e-01,-8.210619840410836312e-02,-3.693526880671248180e-02,-8.075818391334566027e-02,-3.435751790717343490e-01,-2.254796541566320700e-01,-1.889499793268850092e-01,-4.921514942313674756e-02,-1.703142133922568302e-01,-2.654414477059230393e-01,6.105059284841575507e-02,-7.108887571059251120e-02,-9.083242500873194014e-02,1.308874752663353970e-03,-9.197047992267845529e-02,-1.132089991441436044e-01,3.217912205269859993e-02,7.402951173488389602e-02,-1.102358724292358538e-01,-2.931927792185148873e-01,6.259888771832144982e-02,-9.688698666160358575e-02,-2.316263933366650984e-01,-3.655373459229702138e-02,-2.204300976799911660e-01,7.247738102594249165e-02,-2.052743368613149377e-01,-1.796941838045001960e-01,-1.177261605975278846e-01,-9.696930067591913449e-02,-1.827868658433827453e-01,-2.167604542040311999e-01,-2.015275127079727002e-01,-3.098989704221280506e-02,-8.110040600138760519e-03,-8.808444927211593611e-02,-1.380262584984002505e-01,-5.027105607927430386e-02,-1.829816219735038441e-01,-2.230936242930268432e-01,-1.240216309193523797e-01,-3.004044792418471554e-01,-6.593262561837770486e-02,-5.786485788917245660e-02,-1.469076394960974752e-01,-2.146285011934900844e-01,-1.054043717686339587e-01,-1.786721573822094566e-01,-1.320061045338312422e-01,-3.224904350210313492e-02,-2.247066164241076913e-01,-1.577092446072484166e-01,-1.453624944245168193e-01,-2.071909142841816265e-01,-2.194112354961416378e-01,-1.746221347086827913e-01,-1.817484301149053030e-02,3.415617915947877226e-02,-1.976965981176616316e-01,-1.566589989440940467e-01,-1.391569060484576237e-01,-9.692463281553838350e-02,-1.538604702459926976e-01,-1.058693176312090617e-01,-4.162907187012474530e-01,-2.199875936859770620e-01,-2.091440216841179978e-01,-2.083406340150649738e-01,-6.591734060968179598e-02,-4.781026747350642508e-02,-1.215679785655359862e-01,-3.132078270317515400e-01,-1.858530182717597623e-01,8.279957141682917077e-02,-2.049591952848919818e-01,-3.616559932773566466e-02,-8.233114117812491417e-02,-8.356734096778324627e-02,-1.383070011266566146e-01,-1.915995885422784040e-01,1.444487891398258880e-02
-2.169927061108870292e-01,-9.597757540243746777e-02,-2.069253173804913928e-02,-1.889407412389829122e-02,-1.789970964362744832e-01,-2.472735443516233256e-01,-1.812527722771828109e-01,-1.563063040924465297e-01,-2.781150327537259548e-01,-9.433460088120182441e-02,-2.223390531101159806e-01,-2.749592989642670737e-01,-2.351440978634883883e-01,-8.116782952306403343e-02,-1.824084458633449535e-01,-1.208305984118902138e-01,-2.702878774993119210e-02,-2.778084195349450614e-01,-1.329740395131114583e-01,-1.635883394313998873e-01,-2.319781543932219470e-01,-1.175214444576518497e-01,1.261158561440342274e-01,-9.184565140928874216e-02,-1.586847266477595941e-01,-1.105820229940823601e-01,-9.320503683000472273e-02,-8.817102484435808407e-02,-1.903951578493850716e-01,-1.228112784060128235e-02,-1.387437619497859098e-01,-1.595466366945350323e-01,-2.312516738882738065e-01,-2.526275342852630709e-02,-1.570646808167011077e-01,-7.519425026540928203e-02,-5.541370117236908005e-02,-7.466448852630043487e-02,-2.302383231223320559e-01,-3.202611932260770317e-02,-1.624439054941360094e-01,-2.139299113825985088e-01,-3.186179049088819215e-01,-1.454986882802042358e-01,-2.047140342556304227e-01,-2.629133728747573562e-01,-6.884989872097789509e-02,-1.747698085025721215e-01,-2.204392566333970068e-03,-1.968977585333749059e-01,-1.965555967317376973e-01,2.259718378282385073e-02,-1.327492042500985348e-01,-7.155643980458599451e-02,-7.722638813757148890e-02,-1.335450167411710853e-01,-2.365179479153658171e-01,-2.983177908645713305e-01,-1.982478175740418416e-02,-9.657654110558352295e-03,4.304188590313504786e-02,-2.359062036288003261e-01,-1.757056270936186437e-01,-7.421559799261451262e-02,-1.240968460588000449e-01,6.397790380578351199e-02,-1.302990261653482751e-01,-2.143579620333845581e-01,-9.351775648299530397e-02,-1.873442329066582757e-01,-2.430846230542461905e-02,-2.495434101159638707e-01,-3.041492482377172735e-01,-1.777543595267390419e-01,-2.223359851699095030e-02,-1.699669417457847775e-01,-2.960254755543808569e-01,-1.342989562722067820e-01,-2.211723606404873144e-01,-1.683310210917378924e-01,-3.354493472569654300e-02,-1.024184033724683668e-01,-2.644057793674777779e-01,-1.850211661472320190e-01,-9.440770564811193366e-02,-2.054302807736218539e-01,-9.757518715419688515e-02,-4.480675187545427735e-02,1.282819062503592344e-01,-3.029177633195400537e-02,-1.761246434018892137e-01,-8.960180686988070131e-02,-8.261658703700293371e-02,-1.305960203856968982e-01,-1.336159465241586707e-02,-4.487077717094342666e-02,-4.063992970164639895e-02,-1.009986317089178604e-01,-2.207008581009575407e-02,-3.878857713269369401e-02
-1.903896487279928551e-01,-9.953575025081969063e-02,-2.414431001076276784e-01,-1.008374905709800429e-01,-2.240545634776515138e-01,-4.987104506065454662e-02,-7.806364704200987985e-03,-4.519914896675220062e-02,-1.383215741740819295e-03,-9.796634999949938027e-02,-1.116252970261440297e-01,8.818424767252173307e-03,-1.686930775296417995e-01,-1.203205501399077365e-01,-1.657667308470079093e-01,-1.608937102486332482e-01,-2.966781693259232799e-01,-8.525455249011877623e-02,-2.005741066725587607e-01,-8.481279287134259326e-02,-1.172993799708036133e-01,1.726311079417304772e-01,-1.235781943052657872e-01,-1.189596928807253318e-01,-5.178430104603979484e-02,-9.188912316572997452e-02,-8.086467455918168457e-02,-1.778987035925544968e-01,-3.732000550316395548e-01,-1.336747566223603911e-01,-2.587490811836995822e-02,-1.866728177662703159e-01,-1.564241148088884800e-02,-1.515462246159957893e-01,5.242968410624866682e-02,-1.940964626089350734e-02,-7.072016485793422569e-02,-1.213884523081407291e-01,1.355715265073252282e-02,-7.623164996728544474e-02,-1.631036171244101551e-01,-2.279653081614412269e-01,-1.123435715982481625e-01,-5.037620451075736777e-02,-2.525698448356918924e-01,-2.961071803593610108e-01,-1.563115431639478525e-01,-4.942183149602453335e-02,-1.426682546177903410e-01,-2.379770729773459780e-03,-1.226762470980259229e-01,-2.028349944731573373e-01,-8.033241734079604734e-02,-1.797582695063681402e-01,-1.163515933214094716e-01,-2.287808372199019169e-01,-6.054020524702545536e-02,-2.435864494405282910e-01,-2.731051099805214544e-01,-3.979701979713512472e-02,-9.990188885308011468e-02,-1.399830474563278637e-01,-8.305273578249321165e-02,-1.957960815013194411e-01,-9.516052019966145248e-02,-1.276228761897556796e-01,-1.428102196080843489e-01,-9.537756022731179451e-02,-1.773737485770993383e-01,-2.008200702537515092e-01,-1.493576607661608879e-01,-2.356188469073494385e-01,-4.671209742049091396e-02,-1.858002044512045703e-01,-1.401958801560115875e-01,-2.409297372732958631e-01,-7.607113619247490854e-02,-1.672139486954274668e-01,-2.429188997713209730e-01,-2.282379109468970491e-01,-7.732872331525426912e-02,-1.523117345743075224e-01,-6.229122681725552529e-02,-8.832813908819225901e-02,-1.197754755929084092e-01,-3.344150795851710128e-02,-5.774675401369169792e-02,-1.753527148206296959e-01,-1.776343736380352756e-01,6.692794684463501675e-02,4.338728764127833260e-02,-1.292796848910346963e-01,-2.945085661057646464e-01,-1.120406840958543260e-01,-1.325480998580017555e-01,-1.126229873997465630e-01,-1.927401591271804271e-01,-8.463615712669070312e-02,-8.283991794105804995e-02,-1.539566221805050150e-01
-1.418171806694008483e-02,-9.332284269224218332e-02,-3.056639188116428429e-01,-8.011044339157112615e-02,1.722047847705375848e-02,-3.307521775592071195e-02,-2.112339135661100709e-01,-4.435849180824855131e-02,-1.038084308068634720e-01,-1.025537755203168172e-01,-1.174661901539262726e-01,-1.263110745300157212e-01,-4.846846162480112491e-02,-5.835142449326150005e-02,-1.367854415784364175e-01,-4.027665636384341469e-02,-1.198901355685700748e-01,-3.168414864350709848e-01,-6.096487731720068304e-02,-5.656402143636142521e-02,-1.276032674269248490e-01,-3.969192272370057617e-02,-1.196662951045594503e-01,-2.467781606102763814e-01,-1.264764139350149363e-01,-2.482650925257142913e-02,-1.063057389457525981e-01,-1.801613194221148295e-01,-8.883518866934746183e-02,-3.256950868504061014e-01,-3.844522508794684379e-02,-8.753026177027113663e-02,-6.457499782775388830e-02,-2.862869489224574848e-01,-8.834051171549224535e-02,1.451473936412739085e-01,-2.161866021114653980e-01,-2.327899928278974462e-02,-1.509564435557836648e-01,-3.143275459328710997e-01,-2.074927988565455628e-01,-2.505487524436428859e-01,-1.647208820909822902e-01,-3.798067615420906984e-01,-1.763803777715050036e-01,-1.818305224312435353e-01,-4.640937653278889158e-02,-2.169559538460449633e-01,-1.427963697941060373e-01,-1.469820454464728088e-01,-3.472246942812916987e-02,-1.009647742007092897e-01,1.576384717722403503e-02,-6.305011560528126641e-03,-1.982695351692596586e-01,-2.175021473350667034e-01,-3.330491387620448940e-02,-2.539594440666054775e-01,-5.823736522895808787e-02,-6.186149708157440141e-02,-1.752951557321335008e-01,-1.072821412774329665e-02,-1.716294443303493789e-01,-2.578865259024331613e-01,-1.261202100938070281e-01,2.186463936297492264e-03,-1.226007322508705505e-01,-2.160925130112970882e-01,-1.454781766393397902e-01,-2.684499280558366383e-02,-1.139945847435780285e-01,-1.238214523687775348e-01,-1.027651896287378602e-01,-8.665724450977803361e-02,-2.752732456059088159e-02,-7.705878476366048724e-02,-4.749896642516321377e-02,-1.562006184629989858e-01,-2.621506610239968116e-01,-2.564167094002118077e-02,-6.111711366391654743e-02,-3.103963212174363218e-01,-1.536146964896773215e-01,-1.217816010192531023e-01,-2.469006107381352122e-01,-1.430937475519678259e-01,-7.547753895993360163e-02,-7.744496399921959283e-03,-1.662393401478170774e-01,-9.038881537908990960e-02,-1.470803550793916836e-01,-1.425487024919256385e-01,-1.228445149957283671e-03,5.990554275810082430e-02,-1.554492629363384282e-01,-9.709539002954943598e-02,-4.116974918379836396e-02,-1.886558544898044587e-01,-1.787599103290835600e-01,-1.293605257390579022e-01
-9.097417787913140985e-02,2.228595233890133271e-03,-4.077663704365152436e-02,-1.180338305170276630e-01,-2.044266233264849242e-01,-3.488297087726819345e-01,-2.223348804755056196e-01,-1.693376875271583037e-01,-1.379299792474687480e-01,-2.147553038732779862e-01,-2.623449383041415173e-02,-5.195963497012797555e-02,-3.589531383779667739e-02,-1.287980500561899250e-02,-1.955303069817409256e-01,-2.805814515478151638e-01,-1.537484472578987127e-01,-8.787450203527545634e-02,1.675886445259157712e-02,1.780371945010544420e-03,-4.966585423799464716e-02,-6.724085285990044625e-02,-1.095774129097459582e-01,-1.840993823840232357e-01,1.088805516517976635e-01,4.826974630460881027e-04,-6.284213510749368792e-02,-1.964403694989011809e-02,-2.620379396776078562e-01,-3.081478630198100990e-02,-7.232754831308663146e-02,-1.700886892804751582e-01,-1.517580792482322027e-01,-1.477472277793208943e-01,-2.609573131555044390e-02,-5.006919509827578718e-02,-8.015712922179261957e-02,-1.689917678965308090e-01,-5.299038796563150522e-02,-2.230971936423697122e-01,-2.137629304913945816e-01,-3.798376455930033702e-01,-2.441557316980782349e-03,-2.205882721421768833e-01,-2.473855662409565337e-01,-3.151663563931641487e-01,-3.054787919152034820e-02,9.178555035737574058e-03,1.433829012303106804e-02,-2.112189600135937484e-01,-1.043954336483640805e-01,-1.151826993892574591e-01,-1.220004591552551615e-01,-1.476125257041017158e-01,-1.008618814997618018e-01,-9.528320739911115556e-02,3.635586916517275641e-02,-1.130350422125375454e-01,-1.442291433263674094e-01,-1.857342837415912606e-01,-2.550417951044581591e-02,-1.848666117246173246e-01,-3.951406016265866794e-02,-3.136791896529045887e-01,-1.662502106327709006e-01,-1.087537772529122704e-01,-1.524321527465976323e-01,-9.688500031343112717e-02,-4.049568036027566958e-02,-1.131674454853668077e-01,-1.849146497274542778e-01,-1.244831405466578916e-01,-8.173779806432696082e-02,-2.104044988274895722e-01,-1.018316542214182802e-01,-2.316020520964610085e-01,-4.312478901876406340e-02,-2.250476423132806991e-01,-3.792764880500731905e-02,-1.846840785380199912e-01,-1.613191980441257833e-01,-2.027486811999666128e-01,2.663118674669342004e-02,-2.035345559354807266e-01,-1.949170947912085006e-01,-9.379520468474455974e-02,-1.062277693014974794e-01,-1.208782486749108709e-01,-1.435333821130037879e-01,-2.556079666105627313e-01,-1.047912671715495458e-01,-2.019516895607642581e-01,-2.062052889237254161e-01,-5.814221434256731935e-02,-2.091701012181428621e-01,-2.002390354668705241e-01,3.766945761578115170e-02,-9.292990499617080624e-02,-1.588437683385919841e-01,-2.243566506793990278e-01
-1.914865532435407747e-01,-1.156079485968243697e-01,-2.725953888490715432e-02,1.002766939288575812e-02,-2.203591534505902894e-01,-1.032003161002935099e-01,-2.079065562525632960e-01,-6.140462829891115554e-02,-2.169865024275667298e-01,-1.965102631756191209e-01,-1.542340958981105181e-01,-2.337182018241422410e-02,-4.723331091489258587e-02,-7.066421478521724142e-02,-1.740310820691035321e-01,-5.278472795132725659e-02,5.594772971675010531e-02,-9.633867150358026155e-02,-2.032177406692279586e-01,-2.601729831443611030e-02,-2.471777444661674983e-01,-6.598512555130449375e-02,-7.258489354281592865e-02,-1.085324117120096826e-01,-1.043239038225651644e-01,-6.789086148084831455e-03,-2.465901986884675989e-01,-7.454247268168646967e-02,-2.005357528757767682e-01,4.839512090522954391e-02,-1.111268804493375506e-01,-1.619279158018569198e-01,-2.556639717497730113e-01,-1.784021939261368483e-01,-1.133227708009389711e-01,1.509210541353776455e-02,-1.682006137380390523e-02,-2.492295719444003951e-02,-3.254674949160598629e-01,-5.984186092703676352e-02,-1.660259574376820313e-01,-1.605853981314068757e-01,-6.376910677750853573e-02,-2.369082562764503186e-01,-2.361695210487947116e-01,-2.077222215344455836e-01,8.319954812601697280e-02,1.041113346476479490e-01,-7.016648059837614360e-02,-1.553665090883125099e-01,-8.375463425072025847e-02,-2.580218094811678742e-01,-9.320807173513072363e-02,-1.609801729830300510e-01,-3.023974637863945936e-01,-1.376066846104507801e-01,-6.277766673347505433e-02,5.402764237850378286e-03,-2.620259354986940736e-01,-2.326291848118705596e-01,5.267704733755222690e-02,-1.906818478070076150e-01,-1.776703318137657361e-01,-1.370139997513496743e-01,-6.127978618315855358e-02,-2.872003552680413643e-02,-5.852640194120504319e-02,4.609299845259582674e-03,-1.132731223117401237e-01,-2.479037228380875368e-01,-2.389399816522232989e-01,-1.778741886152935270e-01,-2.489489501896950396e-01,8.595655650279811211e-02,-2.018998789344119693e-01,-7.080413396364823586e-02,-6.336310047211182739e-02,-1.766329757720649651e-01,-5.102801495603578874e-02,-1.309331027626163546e-01,-7.373175991519484440e-02,-1.347011722254901900e-01,-2.931242177145615066e-02,-2.438539602829263853e-01,-1.362786163415678764e-01,-1.399749205636928451e-01,-1.390642835323631088e-01,-1.922735316447558018e-01,-1.562244204515937096e-01,-2.586707063320134448e-01,-2.053771201681658942e-01,-8.183904205749913119e-02,-2.899385723406766591e-01,-1.602331021715207582e-01,-2.054498418194041290e-02,2.834142738525203663e-03,-1.771558954059607727e-01,-1.540030178256075188e-01,-2.015644702190119708e-01,-2.570835036008685681e-01
-2.882787572197680406e-02,-1.273597433207865059e-01,-1.637669078356834285e-01,-1.122269085101250674e-01,-6.152275156840247144e-02,-2.475376797268321882e-01,-5.559199436303316477e-02,-1.192655389785196168e-01,-1.783011068298790136e-01,2.667053967674520853e-02,-4.280945291033799033e-02,-2.433754601701429987e-01,-1.121986830192284457e-01,-1.114602422368049517e-01,-1.660011816286615371e-01,-2.199728478126377479e-02,-3.621486540010999677e-01,-7.622670053086703923e-02,-2.687017631770655113e-01,2.491545059100588877e-02,-7.201045939182840194e-02,-4.177056856657996448e-02,-9.019802316741082349e-02,-1.806326861574700238e-01,-7.064197861302165538e-02,-5.605080105914442279e-02,-1.316806846497315941e-01,-1.260805200014152028e-01,-1.946775527334350109e-01,6.704102094949049295e-02,1.136136084961847648e-01,-5.263204220294274982e-02,-1.333413987904892573e-01,-9.658446916901093637e-02,-1.547537094523706858e-01,-2.501089031593614065e-01,-7.340783743356663060e-02,-1.429697078272318123e-01,-2.478975390725869088e-01,-1.775969067134178514e-01,-2.877700055985277228e-01,-2.190721193601715411e-01,-2.219355329053489256e-01,-1.371316261722985985e-01,-1.939725017445128874e-01,-2.419922701587901848e-01,-1.600676984353938959e-01,-8.137149610894808816e-02,-1.046219992187641668e-01,-4.550392123610658840e-02,-7.436477027863050426e-02,-2.865681640244396866e-01,-6.105095680055774160e-02,-2.864490133584114973e-01,-6.699882839483403685e-02,-8.655106475949171652e-02,-3.138375584006902752e-01,-6.189618983328910168e-02,3.954390817242263434e-02,-4.936905065184568620e-02,-1.588204047150533760e-01,-9.357884343751055045e-02,-3.517333232978381297e-01,-8.526390348245997675e-02,-3.356918245254832817e-02,-1.345585467667441415e-01,-3.310155125066892023e-01,-2.423384765514288719e-01,-6.642595492607755725e-02,-9.277802283366973213e-02,-1.638789165855775165e-01,-7.722391019300856030e-02,-1.113027813337157113e-01,-1.578405977864812959e-01,-2.179872874890497469e-01,-1.506799807813350989e-01,-6.098867403572459656e-02,-4.803467743153540942e-03,-1.433883135509564366e-01,-2.409304751816145895e-01,-8.594791228319489940e-02,-9.569945306223377746e-02,-6.694656723759719041e-02,-7.870502271398382640e-03,-8.658568709025744881e-02,-5.980753624774773347e-02,3.831050706692769314e-02,-2.137250053857334131e-02,-1.266830947882162661e-01,-1.078853648235702789e-01,-2.352620243573131098e-01,-2.687202659284969319e-02,-8.522709111025165984e-02,-9.603076720991160498e-02,-1.291792512817924177e-01,-2.010869858576234681e-01,-1.299450459535900493e-01,-1.856326445893689281e-01,-1.895256350794556968e-02,-1.656696027436716512e-01
-1.257927465644762266e-01,-3.592801993053356124e-01,-1.859911277426590792e-01,-2.364341181727947494e-01,4.072333269306965126e-02,-6.922959808942612259e-02,-8.105420880413199969e-02,-2.136225023396603750e-01,-2.322282390299871269e-01,-1.144755160781703585e-01,-6.032053701637499210e-02,4.770881652411360085e-02,4.599461351968207184e-02,-2.511741946505428522e-02,-9.701665271015123826e-02,-1.746502700703558564e-01,-5.671522458809902939e-02,-7.523598561871837342e-02,-1.133085930858045431e-01,-2.530210038407987999e-02,-2.071312284283216842e-01,-8.778196354407181989e-02,-1.674809421653930194e-02,-1.036638952405726372e-01,-2.390244103272738396e-01,-9.302240797312164022e-02,-8.739373568242418677e-02,-2.055480606698255053e-01,-1.752138761698745495e-01,-4.220320872507858125e-03,-1.372282516102529826e-01,-2.561913203937678518e-01,-1.328681907283736363e-01,-9.832419256784967476e-02,-6.694118887859375200e-02,-1.259829174131512075e-01,-2.446814049694070667e-02,-2.835166967477561473e-01,2.439251719685830641e-02,-1.286002221501509057e-01,-2.739909927624985531e-01,-5.914824053047221947e-02,-3.513622638179831476e-02,-1.752148181974995389e-01,-3.625232309464502811e-01,-4.629964724039947049e-02,-4.658270743332407725e-03,-2.692202542181156844e-01,-7.951122849173544727e-02,-3.141369458156049316e-02,-1.011212603081007300e-01,-8.787137157249016312e-03,-1.606724730411093482e-01,-1.044944615283231598e-01,-2.045406502265477156e-01,-2.215848959718244859e-01,-2.069849734917195705e-01,-2.130340364367625805e-01,-6.528138987838538743e-02,-1.450107843287902487e-01,5.423826383222907915e-03,-2.854206153903730558e-01,-2.266833248545171986e-01,-2.179708832871699031e-01,-9.034937256073322098e-02,-1.095275139769162492e-01,-2.733802632962068976e-02,-6.525556713222390934e-03,-5.599362571290254081e-02,-2.625916873655777251e-02,-1.912482720785381174e-01,4.410370599461733293e-02,-5.637250800174224002e-02,-2.855905834551307754e-01,-3.014981402389442233e-01,-2.184588960829749182e-01,-4.297718130188622060e-02,-1.175313455705355864e-01,-1.869416123549573483e-01,-9.575279723900670392e-02,-8.831972820597491780e-02,-6.066710554895848179e-02,-2.495651537821543808e-01,-1.836524126725125328e-01,-6.036110083416233035e-02,-6.032151182288699592e-02,-1.301990788249531850e-01,-9.282609971227215317e-02,-2.109582979750914411e-01,-1.434536130734594961e-01,-8.577504732266194587e-02,-1.104372005420537206e-01,-8.547099132928061282e-02,3.302415566269291392e-02,-3.116661306314936208e-01,-2.917157799371469795e-01,-1.747443214568578373e-01,-2.965413810325163158e-01,-1.021146986080445490e-01,4.692584627435138905e-02
-2.615588880704269870e-02,-3.113707576045294245e-01,-2.540599663428910193e-01,-2.157754116960406698e-01,-2.667558671150192275e-03,-8.583597605065047820e-02,-4.394059142464271789e-02,-2.412078516079782242e-01,-1.288321205341735332e-01,-4.182541602717401164e-01,-2.185085029954933200e-01,1.429448327352252357e-01,-1.010953759687520381e-01,-3.227803619261564450e-01,-2.226895828929683907e-01,7.290708793002580179e-02,4.834596113153703453e-03,2.109053143796742885e-02,-9.721989546667131332e-02,9.516701861992545725e-03,-6.656584697396408790e-02,9.568331809302662444e-03,3.319918105580940693e-02,-1.333045889377692250e-01,-2.056852141381203536e-01,-1.100948486759493611e-01,-1.435956412039464669e-01,-5.171935355341901464e-02,-2.042309749286939091e-01,-1.400222245646733643e-01,-2.142630355083785174e-02,-1.553174875544062472e-01,-3.141472143009440554e-01,-1.240295373240774823e-01,-5.988202468506409470e-02,7.650150922192300307e-02,-1.570876375262002522e-01,-6.693054277339668956e-02,-1.427380265511818680e-01,-3.243582695670157307e-02,-2.067454547608048032e-01,4.647583078898782916e-02,-2.105188347498321288e-01,-3.002543778292332544e-01,-2.601067254140645990e-01,-1.893418279679306149e-01,-5.763312022046453847e-02,-2.510409898282850091e-02,-1.074728508318686798e-01,4.164563174246691674e-02,-3.502928223785122669e-02,-7.739992650674658303e-02,-6.321470516379858184e-02,-2.484374203733187569e-01,-1.692649915954221040e-01,-3.024967784505157575e-01,-3.677650227740382194e-01,-9.125365566255490279e-02,-1.654549103240344696e-02,-5.900778304009735020e-02,-2.807441444075730042e-01,-1.794611796034326356e-01,-2.984371646851350923e-01,-1.368775492749492451e-01,-1.151693386948578895e-01,-1.387359772303105032e-01,-1.694388137016151208e-01,-1.993082903379808646e-02,-1.632103059207024864e-01,-3.976855777307340412e-01,2.296024340246295356e-02,8.399578964662117453e-02,-2.444789008005886222e-02,-1.241361909228708565e-01,-2.004114208979073386e-01,-1.451913138545298243e-01,-8.447478082989513803e-02,-4.983413499106913863e-02,5.082226539970913226e-02,-8.447209996068889837e-02,-9.255457410308362554e-02,-2.397199166292815486e-01,-2.063589685739135593e-01,-1.121095532319140858e-01,-6.140308662351161989e-02,-6.097829602485509842e-02,-1.177521417076898280e-01,-5.227487301105848694e-02,-2.337450689268759929e-01,-1.157466968839860888e-01,-1.148450238744029989e-01,-1.419039143457894447e-01,-6.305541004387554826e-02,-1.457264655572372281e-01,-1.702384373313375887e-01,-1.298316548075477417e-01,-8.752029963703757132e-02,-2.174782554173358973e-01,-9.364303395863135537e-02,-2.017572270050292105e-01
3.851935881496847125e-02,-2.430390796871068904e-01,-4.131169322821006684e-01,-2.064729585147181412e-01,-9.488140145161222177e-04,-5.372083818281985640e-02,1.367502245829035901e-02,-2.488395812195232926e-01,-1.724104371888848242e-01,-2.070253240249819715e-01,-1.511968332067342990e-01,-2.007929316677453391e-01,7.645644803995904626e-04,-1.365588533955394146e-01,-4.074168459677016685e-01,2.703151536071253178e-02,3.170854103903134047e-02,-1.502965891242150943e-02,-1.301787474198400074e-01,-1.799352042407510177e-01,-2.079750873983751969e-01,-2.000927204208067245e-01,-6.689638988358531657e-02,-3.191651414914200430e-02,-1.944764707090049227e-01,-1.584669933957353477e-02,-1.472083993033304061e-01,-2.303494136255341551e-01,-2.287113383814891043e-01,-9.162451809132866887e-02,-2.110889955279230401e-01,-1.024624428498919007e-02,-1.477379342421411001e-01,-1.269884668652112858e-01,6.675318280964517847e-02,3.902501639162207075e-02,-1.227245551930534334e-01,-3.885597379637189402e-02,-5.106765881441238664e-02,6.364541691806555219e-03,-1.131384592061548122e-01,-7.136383499594088631e-02,-5.648944388077982437e-02,-1.637687151249841988e-01,-1.808910966964467903e-01,-1.817218703881677000e-01,-3.780986563112754845e-03,-4.071778137254765395e-02,-8.233640445413535625e-02,7.835938836618258629e-02,-1.988777047343835702e-01,-3.559687811763640602e-02,-4.297873783909093859e-02,-3.513877521139476823e-01,-9.637913143284075612e-02,-2.709676293771349775e-01,-2.532891730847188771e-01,-2.737793970650567732e-01,-2.486365930549706560e-01,-1.632457207275732070e-01,-1.416830212157871825e-02,-1.949350774157626864e-01,-2.205560150810770559e-01,-2.190817888342422026e-01,-2.684017052831854100e-01,-2.443891661307434904e-01,-1.523246933646584533e-01,-1.631860660766535631e-01,2.695270079985276901e-01,-2.054115371875510077e-01,1.583464207879962948e-03,-2.969768734272373312e-01,-1.180811400358810770e-01,-1.965136257772694128e-01,-1.844314841852123243e-01,-3.162803971939387448e-01,-8.836779527403425261e-02,-8.747655865640668882e-02,-1.418003026997388116e-01,-7.122231739329105971e-02,-1.087418035047837961e-01,-7.372472001539025210e-02,-3.470610008577568184e-01,-1.925849223882583894e-01,9.379149535127602466e-02,-2.093821354211800601e-01,-2.060231225831353485e-02,9.873720696965861132e-02,-1.081024154105688639e-01,-1.250967079717445751e-01,-1.094275127751942744e-01,-1.538202665699267835e-01,-2.665818003437147449e-02,-6.739625574798829843e-02,2.271480513277865376e-02,-1.553284575631163067e-01,5.255732337518352615e-02,-1.134603968718073813e-02,-8.515363806531300872e-02,-2.204935026871125137e-01
